table_name,sql_type,sql_query,nlp_query,query_id,domain,topic,guideline,guideline_number,valid_SQL,SQL_Result
titanic,select count of filter,SELECT COUNT(distinct passengerid) FROM titanic WHERE age = '24.0';,how many passengers in titanic with a age is '24.0';,8,titanic,titanic,Question will be answered by ThriveAI ,1,True,47
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14094;,How many prevalence in chronic_disease  where locationid is 14094;,2176,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14221;,How many prevalence in chronic_disease  where locationid is 14221;,2177,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14779;,How many prevalence in chronic_disease  where locationid is 14779;,2178,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14301;,How many prevalence in chronic_disease  where locationid is 14301;,2179,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14125;,How many prevalence in chronic_disease  where locationid is 14125;,2180,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14727;,How many prevalence in chronic_disease  where locationid is 14727;,2181,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14217;,How many prevalence in chronic_disease  where locationid is 14217;,2182,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14706;,How many prevalence in chronic_disease  where locationid is 14706;,2183,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14051;,How many prevalence in chronic_disease  where locationid is 14051;,2184,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14422;,How many prevalence in chronic_disease  where locationid is 14422;,2185,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14701;,How many prevalence in chronic_disease  where locationid is 14701;,2186,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14737;,How many prevalence in chronic_disease  where locationid is 14737;,2187,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14092;,How many prevalence in chronic_disease  where locationid is 14092;,2188,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14066;,How many prevalence in chronic_disease  where locationid is 14066;,2189,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE locationid = 14427;,How many prevalence in chronic_disease  where locationid is 14427;,2190,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14304;,How many prevalence in chronic_disease  where lowconfidencelimit is 14304;,2191,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14411;,How many prevalence in chronic_disease  where lowconfidencelimit is 14411;,2192,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14895;,How many prevalence in chronic_disease  where lowconfidencelimit is 14895;,2193,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14031;,How many prevalence in chronic_disease  where lowconfidencelimit is 14031;,2194,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14072;,How many prevalence in chronic_disease  where lowconfidencelimit is 14072;,2195,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14094;,How many prevalence in chronic_disease  where lowconfidencelimit is 14094;,2196,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14221;,How many prevalence in chronic_disease  where lowconfidencelimit is 14221;,2197,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14779;,How many prevalence in chronic_disease  where lowconfidencelimit is 14779;,2198,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14301;,How many prevalence in chronic_disease  where lowconfidencelimit is 14301;,2199,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14125;,How many prevalence in chronic_disease  where lowconfidencelimit is 14125;,2200,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14727;,How many prevalence in chronic_disease  where lowconfidencelimit is 14727;,2201,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14217;,How many prevalence in chronic_disease  where lowconfidencelimit is 14217;,2202,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14706;,How many prevalence in chronic_disease  where lowconfidencelimit is 14706;,2203,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14051;,How many prevalence in chronic_disease  where lowconfidencelimit is 14051;,2204,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14422;,How many prevalence in chronic_disease  where lowconfidencelimit is 14422;,2205,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14701;,How many prevalence in chronic_disease  where lowconfidencelimit is 14701;,2206,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14737;,How many prevalence in chronic_disease  where lowconfidencelimit is 14737;,2207,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14092;,How many prevalence in chronic_disease  where lowconfidencelimit is 14092;,2208,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14066;,How many prevalence in chronic_disease  where lowconfidencelimit is 14066;,2209,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE lowconfidencelimit = 14427;,How many prevalence in chronic_disease  where lowconfidencelimit is 14427;,2210,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14304;,How many prevalence in chronic_disease  where response is 14304;,2251,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14411;,How many prevalence in chronic_disease  where response is 14411;,2252,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14895;,How many prevalence in chronic_disease  where response is 14895;,2253,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14031;,How many prevalence in chronic_disease  where response is 14031;,2254,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14072;,How many prevalence in chronic_disease  where response is 14072;,2255,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14094;,How many prevalence in chronic_disease  where response is 14094;,2256,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14221;,How many prevalence in chronic_disease  where response is 14221;,2257,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14779;,How many prevalence in chronic_disease  where response is 14779;,2258,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14301;,How many prevalence in chronic_disease  where response is 14301;,2259,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14125;,How many prevalence in chronic_disease  where response is 14125;,2260,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14727;,How many prevalence in chronic_disease  where response is 14727;,2261,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14217;,How many prevalence in chronic_disease  where response is 14217;,2262,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
chronic_disease,select count of category,SELECT COUNT(distinct locationdesc) FROM chronic_disease WHERE response = 14706;,How many prevalence in chronic_disease  where response is 14706;,2263,healthcare,epidemiology,Question will be answered by ThriveAI ,1,True,0
